"Team","Season","Conference","Wins","Losses","Ties","Winning_Pct","Simple_Rating_System","Strength_Of_Schedule","AP_Poll_Preseason_Rank","AP_Poll_Postseason_Rank","AP_Poll_Highest_Rank","SOS","Bowl_Game","AP_High","AP_Post","Coach(es)","Bowl","Bowl_Result","Notes"
"texas-christian",2002,"CUSA",10,2,0,0.833,6,2,"0","0.75","5.9",-4.93,NA,22,23,"Gary Patterson (10-2)","Liberty Bowl","Win",""
"texas-christian",2001,"CUSA",6,6,0,0.5,4,3,"0","0.571","-3.79",-4.04,NA,NA,NA,"Gary Patterson (6-6)","Gallery Furniture Bowl","Loss",""
"texas-christian",2000,"WAC",10,2,0,0.833,7,1,"0","0.875","11.29",-5.79,20,9,21,"Dennis Franchione (10-1), Gary Patterson (0-1)","Mobile Alabama Bowl","Loss",""
"texas-christian",1999,"WAC",8,4,0,0.667,5,2,"0","0.714","3.67",-5.75,NA,NA,NA,"Dennis Franchione (8-4)","Mobile Alabama Bowl","Win",""
"texas-christian",1998,"WAC",7,5,0,0.583,4,4,"0","0.5","2.1",-0.23,NA,NA,NA,"Dennis Franchione (7-5)","Sun Bowl","Win",""
"texas-christian",1997,"WAC",1,10,0,0.091,1,7,"0","0.125","-16.04",-2.58,NA,NA,NA,"Pat Sullivan (1-10)","","",""
"texas-christian",1996,"WAC",4,7,0,0.364,3,5,"0","0.375","-10.32",-3.04,NA,NA,NA,"Pat Sullivan (4-7)","","",""
"texas-christian",1995,"SWC",6,5,0,0.545,3,4,"0","0.429","-1.91",-0.36,NA,NA,NA,"Pat Sullivan (6-5)","","",""
"texas-christian",1994,"SWC",7,5,0,0.583,4,3,"0","0.571","1.31",0.39,NA,NA,NA,"Pat Sullivan (7-5)","Independence Bowl","Loss",""
"texas-christian",1993,"SWC",4,7,0,0.364,2,5,"0","0.286","-5.7",0.3,NA,NA,NA,"Pat Sullivan (4-7)","","","record adjusted to 4-6-0 by NCAA"
"texas-christian",1992,"SWC",2,8,1,0.227,1,6,"0","0.143","-9.71",0.57,NA,NA,NA,"Pat Sullivan (2-8-1)","","",""
"texas-christian",1991,"SWC",7,4,0,0.636,4,4,"0","0.5","-0.91",-1.46,NA,NA,NA,"Jim Wacker (7-4)","","",""
"texas-christian",1990,"SWC",5,6,0,0.455,3,5,"0","0.375","-0.77",2.32,NA,24,NA,"Jim Wacker (5-6)","","",""
"texas-christian",1989,"SWC",4,7,0,0.364,2,6,"0","0.25","-1.87",5.04,NA,NA,NA,"Jim Wacker (4-7)","","",""
"texas-christian",1988,"SWC",4,7,0,0.364,2,5,"0","0.286","-5.42",0.58,NA,NA,NA,"Jim Wacker (4-7)","","",""
"texas-christian",1987,"SWC",5,6,0,0.455,3,4,"0","0.429","3.28",1.37,NA,NA,NA,"Jim Wacker (5-6)","","",""
"texas-christian",1986,"SWC",3,8,0,0.273,1,7,"0","0.125","-8.93",-2.02,NA,NA,NA,"Jim Wacker (3-8)","","",""
"texas-christian",1985,"SWC",3,8,0,0.273,0,8,"0","0","-10.51",0.67,NA,NA,NA,"Jim Wacker (3-8)","","",""
"texas-christian",1984,"SWC",8,4,0,0.667,5,3,"0","0.625","6.12",0.53,NA,12,NA,"Jim Wacker (8-4)","Bluebonnet Bowl","Loss",""
"texas-christian",1983,"SWC",1,8,2,0.182,1,6,"1","0.188","-7.97",-0.88,NA,NA,NA,"Jim Wacker (1-8-2)","","",""
"texas-christian",1982,"SWC",3,8,0,0.273,2,6,"0","0.25","-5.06",0.76,NA,NA,NA,"F. Dry (3-8)","","",""
"texas-christian",1981,"SWC",2,7,2,0.273,1,6,"1","0.188","0.71",6.44,NA,NA,NA,"F. Dry (2-7-2)","","",""
"texas-christian",1980,"SWC",1,10,0,0.091,1,7,"0","0.125","-2.8",9.84,NA,NA,NA,"F. Dry (1-10)","","",""
"texas-christian",1979,"SWC",2,8,1,0.227,1,6,"1","0.188","1.16",10.44,NA,NA,NA,"F. Dry (2-8-1)","","",""
"texas-christian",1978,"SWC",2,9,0,0.182,0,8,"0","0","-0.88",11.66,NA,NA,NA,"F. Dry (2-9)","","",""
"texas-christian",1977,"SWC",2,9,0,0.182,1,7,"0","0.125","-6.94",8.69,NA,NA,NA,"F. Dry (2-9)","","",""
"texas-christian",1976,"SWC",0,11,0,0,0,8,"0","0","-8.9",10.1,NA,NA,NA,"Jim Shofner (0-11)","","",""
"texas-christian",1975,"SWC",1,10,0,0.091,1,6,"0","0.143","-3.98",11.75,NA,NA,NA,"Jim Shofner (1-10)","","",""
"texas-christian",1974,"SWC",1,10,0,0.091,0,7,"0","0","-10.14",6.32,NA,NA,NA,"Jim Shofner (1-10)","","",""
"texas-christian",1973,"SWC",3,8,0,0.273,1,6,"0","0.143","-0.94",6.33,NA,NA,NA,"Billy Tohill (3-8)","","",""
"texas-christian",1972,"SWC",5,6,0,0.455,2,5,"0","0.286","5.56",7.1,NA,NA,NA,"Billy Tohill (5-6)","","",""
"texas-christian",1971,"SWC",6,4,1,0.591,5,2,"0","0.714","0.11",2.2,NA,NA,NA,"Jim Pittman (3-3-1), Billy Tohill (3-1)","","",""
"texas-christian",1970,"SWC",4,6,1,0.409,3,4,"0","0.429","4.2",7.47,NA,NA,NA,"Fred Taylor (4-6-1)","","",""
"texas-christian",1969,"SWC",4,6,0,0.4,4,3,"0","0.571","3.81",8.21,NA,NA,NA,"Fred Taylor (4-6)","","",""
"texas-christian",1968,"SWC",3,7,0,0.3,2,5,"0","0.286","3.47",8.47,NA,NA,NA,"Fred Taylor (3-7)","","",""
"texas-christian",1967,"SWC",4,6,0,0.4,4,3,"0","0.571","-2.99",3.21,NA,NA,NA,"Fred Taylor (4-6)","","",""
"texas-christian",1966,"SWC",2,8,0,0.2,2,5,"0","0.286","-1.37",8.03,NA,NA,NA,"Abe Martin (2-8)","","",""
"texas-christian",1965,"SWC",6,5,0,0.545,5,2,"0","0.714","9.04",8.76,NA,NA,NA,"Abe Martin (6-5)","Sun Bowl","Loss",""
"texas-christian",1964,"SWC",4,6,0,0.4,3,4,"0","0.429","1.51",7.71,NA,NA,NA,"Abe Martin (4-6)","","",""
"texas-christian",1963,"SWC",4,5,1,0.45,2,4,"1","0.357","7.87",11.67,NA,NA,NA,"Abe Martin (4-5-1)","","",""
"texas-christian",1962,"SWC",6,4,0,0.6,5,2,"0","0.714","8.77",6.67,NA,NA,NA,"Abe Martin (6-4)","","",""
"texas-christian",1961,"SWC",3,5,2,0.4,2,4,"1","0.357","4.3",11,NA,NA,NA,"Abe Martin (3-5-2)","","",""
"texas-christian",1960,"SWC",4,4,2,0.5,3,3,"1","0.5","9.25",10.15,11,11,NA,"Abe Martin (4-4-2)","","",""
"texas-christian",1959,"SWC",8,3,0,0.727,5,1,"0","0.833","16.44",9.26,13,7,7,"Abe Martin (8-3)","Bluebonnet Bowl","Loss",""
"texas-christian",1958,"SWC",8,2,1,0.773,5,1,"0","0.833","17.32",6.59,8,6,10,"Abe Martin (8-2-1)","Cotton Bowl","Tie",""
"texas-christian",1957,"SWC",5,4,1,0.55,2,4,"0","0.333","9.59",6.39,NA,17,NA,"Abe Martin (5-4-1)","","",""
"texas-christian",1956,"SWC",8,3,0,0.727,5,1,"0","0.833","15.42",7.24,7,4,14,"Abe Martin (8-3)","Cotton Bowl","Win",""
"texas-christian",1955,"SWC",9,2,0,0.818,5,1,"0","0.833","22.19",7.37,NA,6,6,"Abe Martin (9-2)","Cotton Bowl","Loss",""
"texas-christian",1954,"SWC",4,6,0,0.4,1,5,"0","0.167","9.8",9.4,NA,17,NA,"Abe Martin (4-6)","","",""
"texas-christian",1953,"SWC",3,7,0,0.3,1,5,"0","0.167","6.16",9.66,NA,NA,NA,"Abe Martin (3-7)","","",""
"texas-christian",1952,"SWC",4,4,2,0.5,2,2,"2","0.5","8.14",6.64,9,9,NA,"Dutch Meyer (4-4-2)","","",""
"texas-christian",1951,"SWC",6,5,0,0.545,5,1,"0","0.833","11.85",10.12,NA,11,11,"Dutch Meyer (6-5)","Cotton Bowl","Loss",""
"texas-christian",1950,"SWC",5,5,0,0.5,3,3,"0","0.5","7.63",8.23,NA,NA,NA,"Dutch Meyer (5-5)","","",""
"texas-christian",1949,"SWC",6,3,1,0.65,3,3,"0","0.5","11.38",8.98,NA,NA,NA,"Dutch Meyer (6-3-1)","","",""
"texas-christian",1948,"SWC",4,5,1,0.45,1,4,"1","0.25","7.93",9.33,NA,NA,NA,"Dutch Meyer (4-5-1)","","",""
"texas-christian",1947,"SWC",4,5,2,0.455,2,3,"1","0.417","11.57",10.75,NA,NA,NA,"Dutch Meyer (4-5-2)","Delta Bowl","Loss",""
"texas-christian",1946,"SWC",2,7,1,0.25,2,4,"0","0.333","0.44",6.94,NA,NA,NA,"Dutch Meyer (2-7-1)","","",""
"texas-christian",1945,"SWC",5,5,0,0.5,3,3,"0","0.5","-1.75",1.85,NA,NA,NA,"Dutch Meyer (5-5)","","",""
"texas-christian",1944,"SWC",7,3,1,0.682,3,1,"1","0.7","4.25",1.34,NA,NA,NA,"Dutch Meyer (7-3-1)","Cotton Bowl","Loss",""
"texas-christian",1943,"SWC",2,6,0,0.25,1,4,"0","0.2","-16.36",-8.73,NA,NA,NA,"Dutch Meyer (2-6)","","",""
"texas-christian",1942,"SWC",7,3,0,0.7,4,2,"0","0.667","5.72",1.42,NA,9,NA,"Dutch Meyer (7-3)","","",""
"texas-christian",1941,"SWC",7,3,1,0.682,4,1,"1","0.75","10.65",7.92,NA,19,NA,"Dutch Meyer (7-3-1)","Orange Bowl","Loss",""
"texas-christian",1940,"SWC",3,7,0,0.3,2,4,"0","0.333","5.36",6.86,NA,NA,NA,"Dutch Meyer (3-7)","","",""
"texas-christian",1939,"SWC",3,7,0,0.3,1,5,"0","0.167","2.26",3.76,NA,NA,NA,"Dutch Meyer (3-7)","","",""
"texas-christian",1938,"SWC",11,0,0,1,6,0,"0","1","20.65",2.74,NA,1,1,"Dutch Meyer (11-0)","Sugar Bowl","Win",""
"texas-christian",1937,"SWC",4,4,2,0.5,3,1,"2","0.667","11.05",11.05,NA,14,16,"Dutch Meyer (4-4-2)","","",""
"texas-christian",1936,"SWC",9,2,2,0.769,4,1,"1","0.75","13.73",5.73,NA,16,16,"Dutch Meyer (9-2-2)","Cotton Bowl","Win",""
"texas-christian",1935,"SWC",12,1,0,0.923,5,1,"0","0.833","17.46",3.77,NA,NA,NA,"Dutch Meyer (12-1)","Sugar Bowl","Win",""
"texas-christian",1934,"SWC",8,4,0,0.667,3,3,"0","0.5","8.1",3.27,NA,NA,NA,"Dutch Meyer (8-4)","","",""
"texas-christian",1933,"SWC",9,2,1,0.792,4,2,"0","0.667","10.05",-2.03,NA,NA,NA,"Francis Schmidt (10-1-1)","","",""
"texas-christian",1932,"SWC",10,0,1,0.955,6,0,"0","1","15",-1.27,NA,NA,NA,"Francis Schmidt (10-0-1)","","",""
"texas-christian",1931,"SWC",9,2,1,0.792,4,1,"1","0.75","7.32",-0.76,NA,NA,NA,"Francis Schmidt (9-2-1)","","",""
"texas-christian",1930,"SWC",9,2,1,0.792,4,2,"0","0.667","9.62",-3.38,NA,NA,NA,"Francis Schmidt (9-2-1)","","",""
"texas-christian",1929,"SWC",9,0,1,0.95,4,0,"1","0.9","13.19",-4.41,NA,NA,NA,"Francis Schmidt (9-0-1)","","",""
"texas-christian",1928,"SWC",8,2,0,0.8,3,2,"0","0.6","7.51",-3.29,NA,NA,NA,"Madison Bell (8-2)","","",""
"texas-christian",1927,"SWC",4,3,2,0.556,1,2,"2","0.4","0.21",-1.9,NA,NA,NA,"Madison Bell (4-3-2)","","",""
"texas-christian",1926,"SWC",6,1,2,0.778,1,1,"2","0.5","2.61",-2.17,NA,NA,NA,"Madison Bell (6-1-2)","","",""
"texas-christian",1925,"SWC",7,1,1,0.833,2,0,"1","0.833","0.96",-7.93,NA,NA,NA,"Madison Bell (7-1-1)","","",""
"texas-christian",1924,"SWC",4,5,0,0.444,1,5,"0","0.167","-3.21",-0.33,NA,NA,NA,"Madison Bell (4-5)","","",""
"texas-christian",1923,"SWC",4,5,0,0.444,2,1,"0","0.667","-12.69",-8.58,NA,NA,NA,"Madison Bell (4-5)","","",""
"texas-christian",1922,"Ind",2,5,3,0.35,NA,NA,"Unranked","Unranked","-12.07",-6.57,NA,NA,NA,"John McKnight (2-5-3)","","",""
"texas-christian",1921,"Ind",6,3,1,0.65,NA,NA,"Unranked","Unranked","-3.68",-8.58,NA,NA,NA,"Bill Driver (6-3-1)","","",""
"texas-christian",1920,"Ind",9,1,0,0.9,NA,NA,"Unranked","Unranked","2.73",-7.17,NA,NA,NA,"Bill Driver (9-1)","Fort Worth Classic","Loss",""
"texas-christian",1919,"Ind",2,6,0,0.25,NA,NA,"Unranked","Unranked","-13.57",-6.07,NA,NA,NA,"T.D. Hackney (1-7)","","",""
"texas-christian",1918,"Ind",4,2,0,0.667,NA,NA,"Unranked","Unranked","4.49",-1.68,NA,NA,NA,"E.M. Tipton (4-3)","","",""
"texas-christian",1917,"Ind",8,2,0,0.8,NA,NA,"Unranked","Unranked","5.13",-4.87,NA,NA,NA,"Milton Daniel (8-2)","","",""
"texas-christian",1916,"Ind",6,2,1,0.722,NA,NA,"Unranked","Unranked","2.54",-6.79,NA,NA,NA,"Milton Daniel (6-2-1)","","",""
"texas-christian",1915,"Ind",4,5,0,0.444,NA,NA,"Unranked","Unranked","-0.62",-0.73,NA,NA,NA,"Ewing Freeland (4-5)","","",""
"texas-christian",1914,"Ind",4,4,2,0.5,NA,NA,"Unranked","Unranked","-8.2",-8.4,NA,NA,NA,"Daddy Boles (4-4-2)","","",""
"texas-christian",1910,"Ind",2,6,1,0.278,NA,NA,"Unranked","Unranked","-9.06",1.72,NA,NA,NA,"Kemp Lewis (2-6-1)","","",""
"texas-christian",1909,"Ind",5,2,1,0.688,NA,NA,"Unranked","Unranked","6.68",1.68,NA,NA,NA,"J.R. Langley (5-2-1)","","",""
"texas-christian",1908,"Ind",6,3,0,0.667,NA,NA,"Unranked","Unranked","-1.04",-7.15,NA,NA,NA,"J.R. Langley (6-3)","","",""
"texas-christian",1907,"Ind",4,2,2,0.625,NA,NA,"Unranked","Unranked","-1.23",-4.98,NA,NA,NA,"E.J. Hyde (4-2-2)","","",""
"texas-christian",1906,"Ind",2,5,0,0.286,NA,NA,"Unranked","Unranked","-11.14",-2,NA,NA,NA,"E.J. Hyde (2-5)","","",""
"texas-christian",1905,"Ind",4,4,0,0.5,NA,NA,"Unranked","Unranked","-12.58",-13.83,NA,NA,NA,"E.J. Hyde (4-4)","","",""
"texas-christian",1904,"Ind",1,4,1,0.25,NA,NA,"Unranked","Unranked","-14.3",-3.47,NA,NA,NA,"C.E. Cronk (1-4-1)","","",""
"texas-christian",1903,"Ind",0,7,0,0,NA,NA,"Unranked","Unranked","-22.69",-10.55,NA,NA,NA,"","","",""
"texas-el-paso",2021,"CUSA",7,6,NA,0.538,4,4,"0","0.5","-5.3",-5.61,NA,NA,NA,"Dana Dimel (7-6)","New Mexico Bowl","Loss",""
"texas-el-paso",2020,"CUSA",3,5,0,0.375,0,4,"0","0","-15.29",-11.41,NA,NA,NA,"Dana Dimel (3-5)","","",""
"texas-el-paso",2019,"CUSA",1,11,0,0.083,0,8,"0","0","-23.1",-8.52,NA,NA,NA,"Dana Dimel (1-11)","","",""
"texas-el-paso",2018,"CUSA",1,11,0,0.083,1,7,"0","0.125","-22.88",-8.46,NA,NA,NA,"Dana Dimel (1-11)","","",""
"texas-el-paso",2017,"CUSA",0,12,0,0,0,8,"0","0","-23.75",-3.67,NA,NA,NA,"Sean Kugler (0-5), Mike Price (0-7)","","",""
"texas-el-paso",2016,"CUSA",4,8,0,0.333,2,6,"0","0.25","-13.33",-7.25,NA,NA,NA,"Sean Kugler (4-8)","","",""
"texas-el-paso",2015,"CUSA",5,7,0,0.417,3,5,"0","0.375","-15.45",-8.11,NA,NA,NA,"Sean Kugler (5-7)","","",""
"texas-el-paso",2014,"CUSA",7,6,0,0.538,5,3,"0","0.625","-3.18",-3.64,NA,NA,NA,"Sean Kugler (7-6)","New Mexico Bowl","Loss",""
"texas-el-paso",2013,"CUSA",2,10,0,0.167,1,7,"0","0.125","-18.17",-6.5,NA,NA,NA,"Sean Kugler (2-10)","","",""
"texas-el-paso",2012,"CUSA",3,9,0,0.25,2,6,"0","0.25","-9.29",-1.46,NA,NA,NA,"Mike Price (3-9)","","",""
"texas-el-paso",2011,"CUSA",5,7,0,0.417,2,6,"0","0.25","-7.93",-3.85,NA,NA,NA,"Mike Price (5-7)","","",""
"texas-el-paso",2010,"CUSA",6,7,0,0.462,3,5,"0","0.375","-8.13",-7.59,NA,NA,NA,"Mike Price (6-7)","New Mexico Bowl","Loss",""
"texas-el-paso",2009,"CUSA",4,8,0,0.333,3,5,"0","0.375","-7.21",-5.04,NA,NA,NA,"Mike Price (4-8)","","",""
"texas-el-paso",2008,"CUSA",5,7,0,0.417,4,4,"0","0.5","-4.95",-1.45,NA,NA,NA,"Mike Price (5-7)","","",""
"texas-el-paso",2007,"CUSA",4,8,0,0.333,2,6,"0","0.25","-9.3",-4.88,NA,NA,NA,"Mike Price (4-8)","","",""
"texas-el-paso",2006,"CUSA",5,7,0,0.417,3,5,"0","0.375","-7.78",-4.2,NA,NA,NA,"Mike Price (5-7)","","",""
"texas-el-paso",2005,"CUSA",8,4,0,0.667,5,3,"0","0.625","-2.45",-7.62,NA,24,NA,"Mike Price (8-4)","GMAC Bowl","Loss",""
"texas-el-paso",2004,"WAC",8,4,0,0.667,6,2,"0","0.75","5.65",-1.93,NA,23,NA,"Mike Price (8-4)","Houston Bowl","Loss",""
"texas-el-paso",2003,"WAC",2,11,0,0.154,1,7,"0","0.125","-20.78",-6.32,NA,NA,NA,"Gary Nord (2-11)","","",""
"texas-el-paso",2002,"WAC",2,10,0,0.167,1,7,"0","0.125","-18.11",-4.69,NA,NA,NA,"Gary Nord (2-10)","","",""
"texas-el-paso",2001,"WAC",2,9,0,0.182,1,7,"0","0.125","-17.85",-5.31,NA,NA,NA,"Gary Nord (2-9)","","",""
"texas-el-paso",2000,"WAC",8,4,0,0.667,7,1,"0","0.875","3.1",-1.49,NA,NA,NA,"Gary Nord (8-4)","Humanitarian Bowl","Loss",""
"texas-el-paso",1999,"WAC",5,7,0,0.417,3,4,"0","0.429","-7.2",-1.61,NA,NA,NA,"Charlie Bailey (5-7)","","",""
"texas-el-paso",1998,"WAC",3,8,0,0.273,3,5,"0","0.375","-8.91",-2.45,NA,NA,NA,"Charlie Bailey (3-8)","","",""
"texas-el-paso",1997,"WAC",4,7,0,0.364,3,5,"0","0.375","-11.91",-3.91,NA,NA,NA,"Charlie Bailey (4-7)","","",""
"texas-el-paso",1996,"WAC",2,9,0,0.182,0,8,"0","0","-17.71",-5.71,NA,NA,NA,"Charlie Bailey (2-9)","","",""
"texas-el-paso",1995,"WAC",2,10,0,0.167,1,7,"0","0.125","-18.84",-3.84,NA,NA,NA,"Charlie Bailey (2-10)","","",""
"texas-el-paso",1994,"WAC",3,7,1,0.318,1,6,"1","0.188","-9.89",-1.25,NA,NA,NA,"Charlie Bailey (3-7-1)","","",""
"texas-el-paso",1993,"WAC",1,11,0,0.083,0,8,"0","0","-14.95",-0.95,NA,NA,NA,"David Lee (1-6), Charlie Bailey (0-5)","","",""
"texas-el-paso",1992,"WAC",1,10,0,0.091,1,7,"0","0.125","-13.55",-1.01,NA,NA,NA,"David Lee (1-10)","","",""
"texas-el-paso",1991,"WAC",4,7,1,0.375,2,5,"1","0.313","-4.7",-4.03,NA,NA,NA,"David Lee (4-7-1)","","",""
"texas-el-paso",1990,"WAC",3,8,0,0.273,1,7,"0","0.125","-12.09",-1.82,NA,NA,NA,"David Lee (3-8)","","",""
"texas-el-paso",1989,"WAC",2,10,0,0.167,1,7,"0","0.125","-12.82",-1.48,NA,NA,NA,"David Lee (2-10)","","",""
"texas-el-paso",1988,"WAC",10,3,0,0.769,6,2,"0","0.75","5.05",-4.95,NA,NA,NA,"Bob Stull (10-3)","Independence Bowl","Loss",""
"texas-el-paso",1987,"WAC",7,4,0,0.636,5,3,"0","0.625","-0.57",-5.48,NA,NA,NA,"Bob Stull (7-4)","","",""
"texas-el-paso",1986,"WAC",4,8,0,0.333,2,6,"0","0.25","-7.05",-2.3,NA,NA,NA,"Bob Stull (4-8)","","",""
"texas-el-paso",1985,"WAC",1,10,0,0.091,1,7,"0","0.125","-15.53",-1.44,NA,NA,NA,"Bill Yung (1-10)","","",""
"texas-el-paso",1984,"WAC",2,9,0,0.182,1,7,"0","0.125","-15.04",-1.5,NA,NA,NA,"Bill Yung (2-9)","","",""
"texas-el-paso",1983,"WAC",2,10,0,0.167,0,8,"0","0","-14.95",-3.28,NA,NA,NA,"Bill Yung (2-10)","","",""
"texas-el-paso",1982,"WAC",2,10,0,0.167,1,6,"0","0.143","-10.92",3.17,NA,NA,NA,"Bill Yung (2-10)","","",""
"texas-el-paso",1981,"WAC",1,10,0,0.091,1,6,"0","0.143","-18.57",-0.75,NA,NA,NA,"Bill Michael (0-2), Billy Alton (1-8)","","",""
"texas-el-paso",1980,"WAC",1,11,0,0.083,1,6,"0","0.143","-16.34",-0.26,NA,NA,NA,"Bill Michael (1-11)","","",""
"texas-el-paso",1979,"WAC",2,9,0,0.182,0,7,"0","0","-14.87",-2.23,NA,NA,NA,"Bill Michael (2-9)","","",""
"texas-el-paso",1978,"WAC",1,11,0,0.083,1,5,"0","0.167","-16.59",0.58,NA,NA,NA,"Bill Michael (1-11)","","",""
"texas-el-paso",1977,"WAC",1,10,0,0.091,0,7,"0","0","-13.08",3.73,NA,NA,NA,"Bill Michael (1-10)","","",""
"texas-el-paso",1976,"WAC",1,11,0,0.083,0,7,"0","0","-16.51",-3.26,NA,NA,NA,"Gil Bartosh (1-11)","","",""
"texas-el-paso",1975,"WAC",1,10,0,0.091,0,6,"0","0","-13.8",0.11,NA,NA,NA,"Gil Bartosh (1-10)","","",""
"texas-el-paso",1974,"WAC",4,7,0,0.364,3,4,"0","0.429","-9.8",-5.35,NA,NA,NA,"Gil Bartosh (4-7)","","",""
"texas-el-paso",1973,"WAC",0,11,0,0,0,7,"0","0","-22.12",-1.94,NA,NA,NA,"Tommy Hudspeth (0-11)","","",""
"texas-el-paso",1972,"WAC",2,8,0,0.2,1,6,"0","0.143","-20.27",-7.57,NA,NA,NA,"Robert Dobbs (1-5), Tommy Hudspeth (1-3)","","",""
"texas-el-paso",1971,"WAC",5,6,0,0.455,1,6,"0","0.143","-5.78",-2.06,NA,NA,NA,"Robert Dobbs (5-6)","","",""
"texas-el-paso",1970,"WAC",6,4,0,0.6,4,3,"0","0.571","-0.65",-2.45,NA,NA,NA,"Robert Dobbs (6-4)","","",""
"texas-el-paso",1969,"WAC",4,6,0,0.4,2,5,"0","0.286","-7.13",0.37,NA,NA,NA,"Robert Dobbs (4-6)","","",""
"texas-el-paso",1968,"WAC",4,5,1,0.45,3,3,"0","0.5","-7.56",-7.26,NA,NA,NA,"Robert Dobbs (4-5-1)","","",""
"texas-el-paso",1967,"Ind",7,2,1,0.75,NA,NA,"Unranked","Unranked","13.13",0.73,NA,NA,NA,"Robert Dobbs (7-2-1)","Sun Bowl","Win",""
"texas-el-paso",1966,"Ind",6,4,0,0.6,NA,NA,"Unranked","Unranked","5.22",1.02,NA,NA,NA,"Robert Dobbs (6-4)","","",""
"texas-el-paso",1965,"Ind",8,3,0,0.727,NA,NA,"Unranked","Unranked","5.57",-3.52,NA,NA,NA,"Robert Dobbs (8-3)","Sun Bowl","Win",""
"texas-el-paso",1964,"Ind",0,8,2,0.1,NA,NA,"Unranked","Unranked","-13.28",-0.38,NA,NA,NA,"Warren Harper (0-8-2)","","",""
"texas-el-paso",1963,"Ind",3,7,0,0.3,NA,NA,"Unranked","Unranked","-9.63",-4.83,NA,NA,NA,"Warren Harper (3-7)","","",""
"texas-el-paso",1962,"Ind",4,5,0,0.444,NA,NA,"Unranked","Unranked","-6.67",-4.45,NA,NA,NA,"Bum Phillips (4-5)","","",""
"texas-el-paso",1961,"BIAA",3,7,0,0.3,1,3,"0","0.25","-15.71",-7.11,NA,NA,NA,"Ben Collins (3-7)","","",""
"texas-el-paso",1960,"BIAA",4,5,1,0.45,2,3,"0","0.4","-7.89",-5.69,NA,NA,NA,"Ben Collins (4-5-1)","","",""
"texas-el-paso",1959,"BIAA",3,7,0,0.3,2,3,"0","0.4","-11.07",-6.97,NA,NA,NA,"Ben Collins (3-7)","","",""
"texas-el-paso",1958,"BIAA",2,7,0,0.222,1,4,"0","0.2","-16.91",-9.13,NA,NA,NA,"Ben Collins (2-7)","","",""
"texas-el-paso",1957,"BIAA",6,3,0,0.667,3,2,"0","0.6","-5.07",-9.29,NA,NA,NA,"Ben Collins (6-3)","","",""
"texas-el-paso",1956,"BIAA",9,2,0,0.818,5,0,"0","1","8.96",-5.22,NA,NA,NA,"Mike Brumbelow (9-2)","Sun Bowl","Loss",""
"texas-el-paso",1955,"BIAA",6,2,2,0.7,3,2,"1","0.583","5.11",-3.69,NA,NA,NA,"Mike Brumbelow (6-2-2)","","",""
"texas-el-paso",1954,"BIAA",8,3,0,0.727,4,2,"0","0.667","-1.28",-9.91,NA,NA,NA,"Mike Brumbelow (8-3)","Sun Bowl","Win",""
"texas-el-paso",1953,"BIAA",8,2,0,0.8,4,2,"0","0.667","0.72",-9.28,NA,NA,NA,"Mike Brumbelow (8-2)","Sun Bowl","Win",""
"texas-el-paso",1952,"BIAA",5,5,1,0.5,2,3,"1","0.417","-9.99",-10.36,NA,NA,NA,"Mike Brumbelow (5-5-1)","","",""
"texas-el-paso",1951,"BIAA",3,7,0,0.3,2,4,"0","0.333","-20.2",-14.1,NA,NA,NA,"Mike Brumbelow (3-7)","","",""
"texas-el-paso",1950,"BIAA",7,3,0,0.7,4,2,"0","0.667","-3.76",-8.56,NA,NA,NA,"Mike Brumbelow (7-3)","","",""
"texas-el-paso",1949,"BIAA",8,2,1,0.773,4,2,"0","0.667","-0.9",-11.35,NA,NA,NA,"Jack Curtice (8-2-1)","Sun Bowl","Win",""
"texas-el-paso",1948,"BIAA",8,2,1,0.773,4,1,"1","0.75","0.36",-9.73,NA,NA,NA,"Jack Curtice (8-2-1)","Sun Bowl","Loss",""
"texas-el-paso",1947,"BIAA",5,3,1,0.611,3,3,"1","0.5","-6.38",-12.6,NA,NA,NA,"Jack Curtice (5-3-1)","","",""
"texas-el-paso",1946,"BIAA",3,6,0,0.333,2,4,"0","0.333","-13.75",-11.42,NA,NA,NA,"Jack Curtice (3-6)","","",""
"texas-el-paso",1942,"BIAA",5,4,0,0.556,4,3,"0","0.571","-12.58",-14.69,NA,NA,NA,"","","",""
"texas-el-paso",1941,"BIAA",4,5,1,0.45,3,4,"0","0.429","-11.92",-9.72,NA,NA,NA,"Mack Saxon (4-5-1)","","",""
"texas-el-paso",1940,"BIAA",4,4,1,0.5,3,1,"1","0.7","-7.55",-9,NA,NA,NA,"Mack Saxon (4-4-1)","","",""
"texas-el-paso",1939,"BIAA",5,4,0,0.556,3,2,"0","0.6","-3.98",-6.65,NA,NA,NA,"Mack Saxon (5-4)","","",""
"texas-el-paso",1938,"BIAA",6,3,0,0.667,3,2,"0","0.6","1.34",-6.89,NA,NA,NA,"Mack Saxon (6-3)","","",""
"texas-el-paso",1937,"BIAA",7,1,2,0.8,2,1,"1","0.625","-1.17",-12.17,NA,NA,NA,"Mack Saxon (7-1-2)","","",""
"texas-el-paso",1936,"BIAA",5,3,1,0.611,2,1,"1","0.625","-11.24",-12.58,NA,NA,NA,"Mack Saxon (5-3-1)","Sun Bowl","Loss",""
