"Team","Season","Conference","Type","Games","Pass_Comp","Pass_Att","Pass_Pct","Pass_Yds","Pass_TD","Rush_Att","Rush_Yds","Rush_Avg","Rush_TD","Total_Plays","Total_Yds","Yards_Per_Play","Pass_First_Down","Rush_First_Down","Penalty_First_Down","Total_First_Down","Penalties","Penalty_Yards","Fumbles","Interceptions","Turnovers"
"oregon",2001,"Pac-8/10/12","Difference",0,-2.1,-8.7,7.6,-51.5,0.9,3.3,75.2,1.7,0.6,-5.4,23.8,0.8,-1.1,3.6,-0.5,1.9,0.9,9.9,-0.1,-1.1,-1.3
"oregon",2000,"Pac-8/10/12","Offense",11,18.4,35.6,51.5,257.7,1.8,39.6,151.2,3.8,1.6,75.3,408.9,5.4,10.7,7.8,2.2,20.7,8,72,0.6,1.2,1.8
"oregon",2000,"Pac-8/10/12","Defense",11,13.6,31.9,42.7,207.1,1.3,35.1,124,3.5,1.2,67,331.1,4.9,7.6,6.2,1.8,15.6,8.5,71.5,0.9,1.2,2.1
"oregon",2000,"Pac-8/10/12","Difference",0,4.8,3.7,8.8,50.6,0.5,4.5,27.2,0.3,0.4,8.3,77.8,0.5,3.1,1.6,0.4,5.1,-0.5,0.5,-0.3,0,-0.3
"oregon",1999,"Pac-8/10/12","Offense",12,18.4,35.2,52.4,263.5,2,39.9,156.9,3.9,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1999,"Pac-8/10/12","Defense",12,19.3,36.2,53.2,258.2,1.5,35.7,123.2,3.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1999,"Pac-8/10/12","Difference",0,-0.9,-1,-0.8,5.3,0.5,4.2,33.7,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1998,"Pac-8/10/12","Offense",12,18.6,32.7,56.9,321.3,2.7,39.5,161.6,4.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1998,"Pac-8/10/12","Defense",12,16.3,31,52.7,234.6,1.6,36.8,155.8,4.2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1998,"Pac-8/10/12","Difference",0,2.3,1.7,4.2,86.7,1.1,2.7,5.8,-0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1997,"Pac-8/10/12","Offense",12,18.5,33.4,55.4,266.7,2.7,38.8,154.1,4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1997,"Pac-8/10/12","Defense",12,18.6,33.3,55.8,235.6,1.5,38.8,185.8,4.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1997,"Pac-8/10/12","Difference",0,-0.1,0.1,-0.4,31.1,1.2,0,-31.7,-0.8,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1996,"Pac-8/10/12","Offense",11,20.5,39.3,52.3,301.9,1.9,37,147.1,4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1996,"Pac-8/10/12","Defense",11,17.9,31.9,56.1,252.5,1.8,44.3,184.5,4.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1996,"Pac-8/10/12","Difference",0,2.6,7.4,-3.8,49.4,0.1,-7.3,-37.4,-0.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1995,"Pac-8/10/12","Offense",12,21.7,40.6,53.4,255.3,1.2,38.8,139.3,3.6,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1995,"Pac-8/10/12","Defense",12,13.9,28.8,48.3,183.5,1.1,38.1,111.9,2.9,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1995,"Pac-8/10/12","Difference",0,7.8,11.8,5.1,71.8,0.1,0.7,27.4,0.7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1994,"Pac-8/10/12","Offense",13,17.1,31.9,53.5,213.4,1.9,40.1,131.3,3.3,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1994,"Pac-8/10/12","Defense",13,16.5,32.2,51.3,205.2,0.6,39.3,121.3,3.1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1994,"Pac-8/10/12","Difference",0,0.6,-0.3,2.2,8.2,1.3,0.8,10,0.2,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1993,"Pac-8/10/12","Offense",11,20.7,33.5,61.8,297.3,2.3,35.1,87.7,2.5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1993,"Pac-8/10/12","Defense",11,17.7,32,55.4,224,1.5,41,150.8,3.7,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1993,"Pac-8/10/12","Difference",0,3,1.5,6.4,73.3,0.8,-5.9,-63.1,-1.2,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1992,"Pac-8/10/12","Offense",12,15.5,27.9,55.5,188.7,1,42.6,144.8,3.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1992,"Pac-8/10/12","Defense",12,13.1,25.6,51.1,185.3,1.3,40.1,128.6,3.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1992,"Pac-8/10/12","Difference",0,2.4,2.3,4.4,3.4,-0.3,2.5,16.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1991,"Pac-8/10/12","Offense",11,14,30,46.7,169.1,1.1,37.6,113,3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1991,"Pac-8/10/12","Defense",11,14.1,26.8,52.5,171.5,1.3,46.3,163.3,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1991,"Pac-8/10/12","Difference",0,-0.1,3.2,-5.8,-2.4,-0.2,-8.7,-50.3,-0.5,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1990,"Pac-8/10/12","Offense",12,19.7,35.1,56.1,242.8,1.5,41.7,139.5,3.3,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1990,"Pac-8/10/12","Defense",12,16.8,31.8,52.6,215.9,1.2,35.7,113.7,3.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1990,"Pac-8/10/12","Difference",0,2.9,3.3,3.5,26.9,0.3,6,25.8,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1989,"Pac-8/10/12","Offense",12,19.7,34.4,57.1,261,1.8,41.8,160.5,3.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1989,"Pac-8/10/12","Defense",12,18.1,33.4,54.1,228.2,1,36.3,101.8,2.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1989,"Pac-8/10/12","Difference",0,1.6,1,3,32.8,0.8,5.5,58.7,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1988,"Pac-8/10/12","Offense",12,12.3,27.2,45.1,159.8,1.1,43.7,160.7,3.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1988,"Pac-8/10/12","Defense",12,12.8,25.2,51,174.3,1,43.2,142.6,3.3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1988,"Pac-8/10/12","Difference",0,-0.5,2,-5.9,-14.5,0.1,0.5,18.1,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1987,"Pac-8/10/12","Offense",11,15.5,26.8,57.6,211.5,1.4,41.5,118.4,2.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1987,"Pac-8/10/12","Defense",11,17.8,33.3,53.6,195.1,1.4,40.9,145.1,3.5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1987,"Pac-8/10/12","Difference",0,-2.3,-6.5,4,16.4,0,0.6,-26.7,-0.6,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1986,"Pac-8/10/12","Offense",11,21.8,36.6,59.6,250.3,1.2,36.4,111.9,3.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1986,"Pac-8/10/12","Defense",11,15.1,27.3,55.3,198.1,1.5,44.7,214.2,4.8,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1986,"Pac-8/10/12","Difference",0,6.7,9.3,4.3,52.2,-0.3,-8.3,-102.3,-1.7,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1985,"Pac-8/10/12","Offense",11,17.2,32.5,52.9,208.5,1.6,39.4,150.5,3.8,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1985,"Pac-8/10/12","Defense",11,17,30.4,56,232.7,1.5,46.4,204.5,4.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1985,"Pac-8/10/12","Difference",0,0.2,2.1,-3.1,-24.2,0.1,-7,-54,-0.6,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1984,"Pac-8/10/12","Offense",11,15.7,31.9,49.3,184.5,1.3,38.3,151.5,4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1984,"Pac-8/10/12","Defense",11,15.6,29,53.9,193.6,0.8,44.6,175.1,3.9,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1984,"Pac-8/10/12","Difference",0,0.1,2.9,-4.6,-9.1,0.5,-6.3,-23.6,0.1,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1983,"Pac-8/10/12","Offense",11,11.9,27.3,43.7,150.7,0.9,39.7,133,3.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1983,"Pac-8/10/12","Defense",11,16.2,28,57.8,186.8,1,47.2,164.5,3.5,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1983,"Pac-8/10/12","Difference",0,-4.3,-0.7,-14.1,-36.1,-0.1,-7.5,-31.5,-0.2,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1982,"Pac-8/10/12","Offense",11,8.4,19.7,42.4,94.2,0.5,48.9,150.4,3.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1982,"Pac-8/10/12","Defense",11,16.5,32.1,51.6,186.3,0.7,43.7,148.4,3.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1982,"Pac-8/10/12","Difference",0,-8.1,-12.4,-9.2,-92.1,-0.2,5.2,2,-0.3,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1981,"Pac-8/10/12","Offense",11,14,25.5,55,141.9,0.5,44.5,116.7,2.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1981,"Pac-8/10/12","Defense",11,14.2,23.8,59.5,153.1,0.6,48.1,181.2,3.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1981,"Pac-8/10/12","Difference",0,-0.2,1.7,-4.5,-11.2,-0.1,-3.6,-64.5,-1.2,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1980,"Pac-8/10/12","Offense",11,13.2,23.2,56.9,166.4,1.1,49.7,213.3,4.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1980,"Pac-8/10/12","Defense",11,15.7,28.4,55.4,166.5,0.8,43.1,140.5,3.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1980,"Pac-8/10/12","Difference",0,-2.5,-5.2,1.5,-0.1,0.3,6.6,72.8,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1979,"Pac-8/10/12","Offense",11,8.3,17,48.7,104.4,0.6,50.8,226.6,4.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1979,"Pac-8/10/12","Defense",11,11.5,20.2,56.8,129.3,0.8,48.6,193.6,4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1979,"Pac-8/10/12","Difference",0,-3.2,-3.2,-8.1,-24.9,-0.2,2.2,33,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1978,"Pac-8/10/12","Offense",11,10.5,25.5,41.1,119.8,0.5,52.5,181.9,3.5,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1978,"Pac-8/10/12","Defense",11,10.3,22.6,45.4,143.4,0.8,50.4,189.7,3.8,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1978,"Pac-8/10/12","Difference",0,0.2,2.9,-4.3,-23.6,-0.3,2.1,-7.8,-0.3,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1977,"Pac-8/10/12","Offense",11,12.8,26.9,47.6,148.6,0.5,45.5,139.3,3.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1977,"Pac-8/10/12","Defense",11,11.6,22.8,51,165.4,0.9,58.5,279.2,4.8,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1977,"Pac-8/10/12","Difference",0,1.2,4.1,-3.4,-16.8,-0.4,-13,-139.9,-1.7,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1976,"Pac-8/10/12","Offense",11,16.1,30.9,52.1,161.2,0.5,38.3,95,2.5,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1976,"Pac-8/10/12","Defense",11,12.5,20.8,60.3,125.6,0.9,52,205.7,4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1976,"Pac-8/10/12","Difference",0,3.6,10.1,-8.2,35.6,-0.4,-13.7,-110.7,-1.5,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1975,"Pac-8/10/12","Offense",11,14,29.5,47.4,135.8,0.5,36.7,109.6,3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1975,"Pac-8/10/12","Defense",11,7,16.1,43.5,91.1,0.5,61.5,255.9,4.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1975,"Pac-8/10/12","Difference",0,7,13.4,3.9,44.7,0,-24.8,-146.3,-1.2,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1974,"Pac-8/10/12","Offense",11,9.1,18.5,49.3,115.7,0.5,49.5,132.7,2.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1974,"Pac-8/10/12","Defense",11,9.3,19.5,47.7,127,1.4,54.2,225.3,4.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1974,"Pac-8/10/12","Difference",0,-0.2,-1,1.6,-11.3,-0.9,-4.7,-92.6,-1.5,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1973,"Pac-8/10/12","Offense",11,13.2,28.6,46,159.5,1.2,44.9,159.4,3.5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1973,"Pac-8/10/12","Defense",11,9.5,20.4,46.4,145.7,1,48.1,171.8,3.6,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1973,"Pac-8/10/12","Difference",0,3.7,8.2,-0.4,13.8,0.2,-3.2,-12.4,-0.1,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1972,"Pac-8/10/12","Offense",11,16.7,34.5,48.5,202.1,1.4,39.9,108.5,2.7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1972,"Pac-8/10/12","Defense",11,9.3,22.1,42,118.9,1.1,55.4,216.5,3.9,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1972,"Pac-8/10/12","Difference",0,7.4,12.4,6.5,83.2,0.3,-15.5,-108,-1.2,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1971,"Pac-8/10/12","Offense",11,14.5,28.9,50,183.3,1.3,46.8,187.2,4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1971,"Pac-8/10/12","Defense",11,10.3,21.1,48.7,120.1,0.8,52.5,268.5,5.1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1971,"Pac-8/10/12","Difference",0,4.2,7.8,1.3,63.2,0.5,-5.7,-81.3,-1.1,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1970,"Pac-8/10/12","Offense",11,20.9,40.1,52.2,281.8,2,39.4,139.1,3.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1970,"Pac-8/10/12","Defense",11,15.4,34,45.2,195.6,1.2,49.2,199.8,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1970,"Pac-8/10/12","Difference",0,5.5,6.1,7,86.2,0.8,-9.8,-60.7,-0.6,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1969,"Pac-8/10/12","Offense",11,14,26.5,52.9,207.5,1.5,45.4,153.8,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1969,"Pac-8/10/12","Defense",11,13.2,28.6,46,169.2,1.5,49.8,178.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1969,"Pac-8/10/12","Difference",0,0.8,-2.1,6.9,38.3,0,-4.4,-24.6,-0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1968,"Pac-8/10/12","Offense",10,8.6,19.5,44.1,122.1,1,47.7,138.3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1968,"Pac-8/10/12","Defense",10,13.9,27.3,50.9,171.5,0.8,49.7,151.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1968,"Pac-8/10/12","Difference",0,-5.3,-7.8,-6.8,-49.4,0.2,-2,-12.9,-0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1967,"AAWU","Offense",10,8.2,20.7,39.6,121.1,0.9,41.1,95,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1967,"AAWU","Defense",10,6.5,14.3,45.5,91.8,0.6,59.6,184,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1967,"AAWU","Difference",0,1.7,6.4,-5.9,29.3,0.3,-18.5,-89,-0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1966,"AAWU","Offense",10,9.2,22.9,40.2,132,0.7,43.5,120.6,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1966,"AAWU","Defense",10,8.6,16.7,51.5,107,NA,51.1,160,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1966,"AAWU","Difference",0,0.6,6.2,-11.3,25,0.7,-7.6,-39.4,-0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1965,"AAWU","Offense",10,13.9,30.1,46.2,202.1,1.6,41,97.5,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1965,"AAWU","Defense",10,9.4,20.1,46.8,121.9,NA,50.9,152.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1965,"AAWU","Difference",0,4.5,10,-0.6,80.2,1.6,-9.9,-55.1,-0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1964,"AAWU","Offense",10,13.2,25.9,51,179.3,1.7,39.5,88,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1964,"AAWU","Defense",10,8.7,20.2,43.1,123.3,NA,43.7,170,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1964,"AAWU","Difference",0,4.5,5.7,7.9,56,1.7,-4.2,-82,-1.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1963,"Ind","Offense",11,10.7,19.3,55.7,168.3,NA,38.5,160.4,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1963,"Ind","Defense",11,8.4,15.1,55.4,111.5,0.7,40.6,113.4,2.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1963,"Ind","Difference",0,2.3,4.2,0.3,56.8,-0.7,-2.1,47,1.4,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1962,"Ind","Offense",10,8.1,15.6,51.9,127.9,1.2,49.7,225.1,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1962,"Ind","Defense",10,7.7,19.8,38.9,92.9,0.4,45.3,150.7,3.3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1962,"Ind","Difference",0,0.4,-4.2,13,35,0.8,4.4,74.4,1.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1961,"Ind","Offense",10,7.6,18.5,41.1,110.4,0.8,42.9,161,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1961,"Ind","Defense",10,5,11.2,44.6,67.5,NA,52.5,183.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1961,"Ind","Difference",0,2.6,7.3,-3.5,42.9,0.8,-9.6,-22.6,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1960,"Ind","Offense",11,6,14.8,40.5,95.4,0.8,44.2,207.4,4.7,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1960,"Ind","Defense",11,7,16.5,42.5,71.1,0.5,38,112.1,2.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1960,"Ind","Difference",0,-1,-1.7,-2,24.3,0.3,6.2,95.3,1.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1959,"Ind","Offense",10,8.5,16.8,50.6,103.1,1,50.4,210.6,4.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1959,"Ind","Defense",10,8.7,18.4,47.3,80,0.5,45.7,155.6,3.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1959,"Ind","Difference",0,-0.2,-1.6,3.3,23.1,0.5,4.7,55,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1958,"PCC","Offense",10,8,16.6,48.2,96.4,0.3,53,201.5,3.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1958,"PCC","Defense",10,5.6,12.2,45.9,65.6,0.2,43.8,144,3.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1958,"PCC","Difference",0,2.4,4.4,2.3,30.8,0.1,9.2,57.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1957,"PCC","Offense",11,6,11.5,52,92.2,0.7,47.8,187.1,3.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1957,"PCC","Defense",11,7.7,14.3,54.1,92.2,0.5,43.9,146.8,3.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1957,"PCC","Difference",0,-1.7,-2.8,-2.1,0,0.2,3.9,40.3,0.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1956,"PCC","Offense",10,4.5,9.9,45.5,65.5,0.4,56,214.3,3.8,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1956,"PCC","Defense",10,5.9,15,39.3,76.9,0.3,45.6,159,3.5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon",1956,"PCC","Difference",0,-1.4,-5.1,6.2,-11.4,0.1,10.4,55.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oregon-state",2021,"Pac-8/10/12","Offense",13,16.8,26.7,62.8,216.9,1.5,40.1,214.3,5.3,2.5,66.8,431.2,6.5,9,12.7,1.5,23.2,6.8,63.1,0.5,0.9,1.4
"oregon-state",2021,"Pac-8/10/12","Defense",13,20.5,33.2,61.9,243.5,1.7,34.6,144.1,4.2,1.5,67.8,387.6,5.7,10.9,9.1,2.3,22.3,6.2,50.5,0.3,1.2,1.5
"oregon-state",2021,"Pac-8/10/12","Difference",0,-3.7,-6.5,0.9,-26.6,-0.2,5.5,70.2,1.1,1,-1,43.6,0.8,-1.9,3.6,-0.8,0.9,0.6,12.6,0.2,-0.3,-0.1
"oregon-state",2020,"Pac-8/10/12","Offense",7,19.1,33.3,57.5,211.3,1.6,36.9,197.6,5.4,2.1,70.1,408.9,5.8,10.7,10,1.4,22.1,6,50.6,0.4,0.7,1.1
"oregon-state",2020,"Pac-8/10/12","Defense",7,18.3,29,63.1,224.7,1.4,39.1,216.7,5.5,2.6,68.1,441.4,6.5,9.3,10.7,2,22,6.4,52.3,0.1,0.7,0.9
"oregon-state",2020,"Pac-8/10/12","Difference",0,0.8,4.3,-5.6,-13.4,0.2,-2.2,-19.1,-0.1,-0.5,2,-32.5,-0.7,1.4,-0.7,-0.6,0.1,-0.4,-1.7,0.3,0,0.2
"oregon-state",2019,"Pac-8/10/12","Offense",12,21.7,35,61.9,255.1,2.5,34,157,4.6,1.8,69,412.1,6,11.7,9.3,1.4,22.3,6.5,58.5,0.2,0.3,0.5
