Team,Season,Conference,Wins,Losses,Ties,Winning_Pct,Conference_Wins,Conference_Losses,Conference_Ties,Conference_Winning_Pct,Simple_Rating_System,Strength_Of_Schedule,AP_Poll_Preseason_Rank,AP_Poll_Highest_Rank,AP_Poll_Postseason_Rank,CFP_Highest_Rank,CFP_Final_Rank,Coach(es),Bowl_Game,Bowl_Result,Notes
virginia-tech,1994,Big East,8,4,0,0.667,5,2,0,0.714,7.08,2.33,22,13,Unranked,Unranked,Unranked,Frank Beamer (8-4),Gator Bowl,Loss,
virginia-tech,1993,Big East,9,3,0,0.75,4,3,0,0.571,10.54,-0.04,Unranked,22,22,Unranked,Unranked,Frank Beamer (9-3),Independence Bowl,Win,
virginia-tech,1992,Big East,2,8,1,0.227,1,4,0,0.2,-1.93,1.7,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Beamer (2-8-1),,,
virginia-tech,1991,Big East,5,6,0,0.455,1,0,0,1,3.94,1.3,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Beamer (5-6),,,
virginia-tech,1990,Ind,6,5,0,0.545,0,0,0,0,7.2,5.1,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Beamer (6-5),,,
virginia-tech,1989,Ind,6,4,1,0.591,0,0,0,0,6.36,2.91,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Beamer (6-4-1),,,
virginia-tech,1988,Ind,3,8,0,0.273,0,0,0,0,-1.34,5.39,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Beamer (3-8),,,
virginia-tech,1987,Ind,2,9,0,0.182,0,0,0,0,-2.12,6.16,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Beamer (2-9),,,
virginia-tech,1986,Ind,9,2,1,0.792,0,0,0,0,4.44,-1.98,Unranked,20,20,Unranked,Unranked,Bill Dooley (9-2-1),Peach Bowl,Win,record adjusted to 10-1-1 by NCAA
virginia-tech,1985,Ind,6,5,0,0.545,0,0,0,0,3.04,-1.05,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (6-5),,,
virginia-tech,1984,Ind,8,4,0,0.667,0,0,0,0,6.79,-0.21,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (8-4),Independence Bowl,Loss,
virginia-tech,1983,Ind,9,2,0,0.818,0,0,0,0,11.39,-1.97,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (9-2),,,
virginia-tech,1982,Ind,7,4,0,0.636,0,0,0,0,0.53,-4.93,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (7-4),,,
virginia-tech,1981,Ind,7,4,0,0.636,0,0,0,0,7.47,-0.17,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (7-4),,,
virginia-tech,1980,Ind,8,4,0,0.667,0,0,0,0,6.48,-1.69,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (8-4),Peach Bowl,Loss,
virginia-tech,1979,Ind,5,6,0,0.455,0,0,0,0,1.26,2.08,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (5-6),,,
virginia-tech,1978,Ind,4,7,0,0.364,0,0,0,0,0.01,4.01,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (4-7),,,
virginia-tech,1977,Ind,3,7,1,0.318,0,0,0,0,0.18,4.18,Unranked,Unranked,Unranked,Unranked,Unranked,Jimmy Sharpe (3-7-1),,,
virginia-tech,1976,Ind,6,5,0,0.545,0,0,0,0,5.24,1.87,Unranked,Unranked,Unranked,Unranked,Unranked,Jimmy Sharpe (6-5),,,
virginia-tech,1975,Ind,8,3,0,0.727,0,0,0,0,1.85,-4.7,Unranked,Unranked,Unranked,Unranked,Unranked,Jimmy Sharpe (8-3),,,
virginia-tech,1974,Ind,4,7,0,0.364,0,0,0,0,0.61,0.79,Unranked,Unranked,Unranked,Unranked,Unranked,Jimmy Sharpe (4-7),,,
virginia-tech,1973,Ind,2,9,0,0.182,0,0,0,0,-6.67,2.7,Unranked,Unranked,Unranked,Unranked,Unranked,Charles Coffey (2-9),,,
virginia-tech,1972,Ind,6,4,1,0.591,0,0,0,0,5.99,1.53,Unranked,Unranked,Unranked,Unranked,Unranked,Charles Coffey (6-4-1),,,
virginia-tech,1971,Ind,4,7,0,0.364,0,0,0,0,-3.06,-0.33,Unranked,Unranked,Unranked,Unranked,Unranked,Charles Coffey (4-7),,,
virginia-tech,1970,Ind,5,6,0,0.455,0,0,0,0,-6.22,-4.22,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Claiborne (5-6),,,
virginia-tech,1969,Ind,4,5,1,0.45,0,0,0,0,-0.12,-5.22,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Claiborne (4-5-1),,,
virginia-tech,1968,Ind,7,4,0,0.636,0,0,0,0,7.85,2.94,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Claiborne (7-4),Liberty Bowl,Loss,
virginia-tech,1967,Ind,7,3,0,0.7,0,0,0,0,5.85,-0.45,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Claiborne (7-3),,,
virginia-tech,1966,Ind,8,2,1,0.773,0,0,0,0,6.33,-2.03,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Claiborne (8-2-1),Liberty Bowl,Loss,
virginia-tech,1965,Ind,7,3,0,0.7,0,0,0,0,-0.96,-6.26,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Claiborne (7-3),,,
virginia-tech,1964,Southern,6,4,0,0.6,3,1,0,0.75,0.26,-3.14,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Claiborne (6-4),,,
virginia-tech,1963,Southern,8,2,0,0.8,5,0,0,1,5.27,-3.83,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Claiborne (8-2),,,
virginia-tech,1962,Southern,5,5,0,0.5,2,3,0,0.4,-4.29,-4.59,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Claiborne (5-5),,,
virginia-tech,1961,Southern,4,5,0,0.444,2,3,0,0.4,-5.28,-3.95,Unranked,Unranked,Unranked,Unranked,Unranked,Jerry Claiborne (4-5),,,
virginia-tech,1960,Southern,6,4,0,0.6,4,2,0,0.667,-4.31,-10.01,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Moseley (6-4),,,
virginia-tech,1959,Southern,6,4,0,0.6,3,1,0,0.75,-5.81,-9.31,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Moseley (6-4),,,
virginia-tech,1958,Southern,5,4,1,0.55,3,1,0,0.75,-9.08,-7.98,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Moseley (5-4-1),,,
virginia-tech,1957,Southern,4,6,0,0.4,1,3,0,0.25,-4.26,-0.96,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Moseley (4-6),,,
virginia-tech,1956,Southern,7,2,1,0.75,3,0,0,1,7.84,-3.96,Unranked,15,Unranked,Unranked,Unranked,Frank Moseley (7-2-1),,,
virginia-tech,1955,Southern,6,3,1,0.65,2,1,1,0.625,-2.31,-7.31,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Moseley (6-3-1),,,
virginia-tech,1954,Southern,8,0,1,0.944,3,0,1,0.875,7.21,-4.24,Unranked,14,16,Unranked,Unranked,Frank Moseley (8-0-1),,,
virginia-tech,1953,Southern,5,5,0,0.5,3,3,0,0.5,-9.33,-11.03,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Moseley (5-5),,,
virginia-tech,1952,Southern,5,6,0,0.455,4,4,0,0.5,-9.8,-6.34,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Moseley (5-6),,,
virginia-tech,1951,Southern,2,8,0,0.2,1,7,0,0.125,-18.2,-4.7,Unranked,Unranked,Unranked,Unranked,Unranked,Frank Moseley (2-8),,,
virginia-tech,1950,Southern,0,10,0,0,0,8,0,0,-26.12,-3.12,Unranked,Unranked,Unranked,Unranked,Unranked,Robert McNeish (0-10),,,
virginia-tech,1949,Southern,1,7,2,0.2,1,5,2,0.25,-14.65,-2.95,Unranked,Unranked,Unranked,Unranked,Unranked,Robert McNeish (1-7-2),,,
virginia-tech,1948,Southern,0,8,1,0.056,0,6,1,0.071,-14.47,1.87,Unranked,Unranked,Unranked,Unranked,Unranked,Robert McNeish (0-8-1),,,
virginia-tech,1947,Southern,4,5,0,0.444,4,3,0,0.571,-1.95,0.28,Unranked,Unranked,Unranked,Unranked,Unranked,Jimmy Kitts (4-5),,,
virginia-tech,1946,Southern,3,4,3,0.45,3,3,2,0.5,1.67,3.87,Unranked,Unranked,Unranked,Unranked,Unranked,Jimmy Kitts (3-4-3),Sun Bowl,Loss,
virginia-tech,1945,Southern,2,6,0,0.25,2,5,0,0.286,-6.88,0.87,Unranked,Unranked,Unranked,Unranked,Unranked,Henry McEver (2-6),,,
virginia-tech,1942,Southern,7,2,1,0.75,5,1,0,0.833,-0.03,-5.43,Unranked,Unranked,Unranked,Unranked,Unranked,"S.D. Tilson (7-2-1), Henry McEver (7-2-1)",,,
virginia-tech,1941,Southern,6,4,0,0.6,4,2,0,0.667,-4.77,-5.77,Unranked,Unranked,Unranked,Unranked,Unranked,Jimmy Kitts (6-4),,,
virginia-tech,1940,Southern,5,5,0,0.5,2,3,0,0.4,-2.64,-4.14,Unranked,Unranked,Unranked,Unranked,Unranked,Henry Redd (5-5),,,
virginia-tech,1939,Southern,4,5,1,0.45,1,4,1,0.25,0.79,-0.72,Unranked,Unranked,Unranked,Unranked,Unranked,Henry Redd (4-5-1),,,
virginia-tech,1938,Southern,3,5,2,0.4,2,3,2,0.429,-2.1,-1.2,Unranked,Unranked,Unranked,Unranked,Unranked,Henry Redd (3-5-2),,,
virginia-tech,1937,Southern,5,5,0,0.5,3,4,0,0.429,-2.71,-2.31,Unranked,Unranked,Unranked,Unranked,Unranked,Henry Redd (5-5),,,
virginia-tech,1936,Southern,5,5,0,0.5,4,5,0,0.444,-10.04,-7.24,Unranked,Unranked,Unranked,Unranked,Unranked,Henry Redd (5-5),,,
virginia-tech,1935,Southern,4,3,2,0.556,3,3,1,0.5,-1.85,-3.85,Unranked,Unranked,Unranked,Unranked,Unranked,Henry Redd (4-3-2),,,
virginia-tech,1934,Southern,5,5,0,0.5,3,3,0,0.5,-2.5,-2.1,Unranked,Unranked,Unranked,Unranked,Unranked,Henry Redd (5-5),,,
virginia-tech,1933,Southern,4,3,3,0.55,1,1,3,0.5,-3.86,-1.36,Unranked,Unranked,Unranked,Unranked,Unranked,Henry Redd (4-3-3),,,
virginia-tech,1932,Southern,8,1,0,0.889,6,1,0,0.857,11.17,-2.39,Unranked,Unranked,Unranked,Unranked,Unranked,Henry Redd (8-1),,,
virginia-tech,1931,Southern,3,4,2,0.444,1,4,1,0.25,-4.28,-1.84,Unranked,Unranked,Unranked,Unranked,Unranked,O.E. Neale (3-4-2),,,
virginia-tech,1930,Southern,5,3,1,0.611,2,3,1,0.417,-1.55,-3.67,Unranked,Unranked,Unranked,Unranked,Unranked,O.E. Neale (5-3-1),,,
virginia-tech,1929,Southern,5,4,0,0.556,2,3,0,0.4,1.68,-1.54,Unranked,Unranked,Unranked,Unranked,Unranked,Andy Gustafson (5-4),,,
virginia-tech,1928,Southern,7,2,0,0.778,4,1,0,0.8,6.81,-2.3,Unranked,Unranked,Unranked,Unranked,Unranked,Andy Gustafson (7-2),,,
virginia-tech,1927,Southern,5,4,0,0.556,2,3,0,0.4,2.17,-4.05,Unranked,Unranked,Unranked,Unranked,Unranked,Andy Gustafson (5-4),,,
virginia-tech,1926,Southern,5,3,1,0.611,3,2,1,0.583,1.64,-1.25,Unranked,Unranked,Unranked,Unranked,Unranked,Andy Gustafson (5-3-1),,,
virginia-tech,1925,Southern,5,3,2,0.6,3,3,1,0.5,-1.18,-0.38,Unranked,Unranked,Unranked,Unranked,Unranked,B.C. Cubbage (5-3-2),,,
virginia-tech,1924,Southern,4,2,3,0.611,2,2,3,0.5,5.37,-0.85,Unranked,Unranked,Unranked,Unranked,Unranked,B.C. Cubbage (4-2-3),,,
virginia-tech,1923,Southern,6,3,0,0.667,4,1,0,0.8,7.46,1.24,Unranked,Unranked,Unranked,Unranked,Unranked,B.C. Cubbage (6-3),,,
virginia-tech,1922,Southern,8,1,1,0.85,3,0,0,1,16.25,0.75,Unranked,Unranked,Unranked,Unranked,Unranked,B.C. Cubbage (8-1-1),,,
virginia-tech,1921,Southern,7,3,0,0.7,1,2,0,0.333,5.53,-3.67,Unranked,Unranked,Unranked,Unranked,Unranked,B.C. Cubbage (7-3),,,
virginia-tech,1920,Ind,4,6,0,0.4,0,0,0,0,-0.2,-1,Unranked,Unranked,Unranked,Unranked,Unranked,Stanley Sutton (4-6),,,
virginia-tech,1919,Ind,5,4,0,0.556,0,0,0,0,3.83,-0.39,Unranked,Unranked,Unranked,Unranked,Unranked,Charles Bernier (5-4),,,
virginia-tech,1918,Ind,7,0,0,1,0,0,0,0,12.14,-6.01,Unranked,Unranked,Unranked,Unranked,Unranked,Charles Bernier (7-0),,,
virginia-tech,1917,Ind,6,2,1,0.722,0,0,0,0,6.01,0.46,Unranked,Unranked,Unranked,Unranked,Unranked,Charles Bernier (6-2-1),,,
virginia-tech,1916,Ind,7,2,0,0.778,0,0,0,0,6.74,-1.26,Unranked,Unranked,Unranked,Unranked,Unranked,Jack Ingersoll (7-2),,,
virginia-tech,1915,Ind,4,4,0,0.5,0,0,0,0,0.1,-0.03,Unranked,Unranked,Unranked,Unranked,Unranked,Branch Bocock (4-4),,,
virginia-tech,1914,Ind,6,2,1,0.722,0,0,0,0,3.61,-4.95,Unranked,Unranked,Unranked,Unranked,Unranked,Branch Bocock (6-2-1),,,
virginia-tech,1913,Ind,7,1,1,0.833,0,0,0,0,5.42,-4.58,Unranked,Unranked,Unranked,Unranked,Unranked,Branch Bocock (7-1-1),,,
virginia-tech,1912,Ind,5,4,0,0.556,0,0,0,0,2.36,-3.31,Unranked,Unranked,Unranked,Unranked,Unranked,Branch Bocock (5-4),,,
virginia-tech,1911,Ind,6,1,2,0.778,0,0,0,0,4.88,-2.45,Unranked,Unranked,Unranked,Unranked,Unranked,L.W. Reiss (6-1-2),,,
virginia-tech,1910,Ind,6,2,0,0.75,0,0,0,0,10.5,0.37,Unranked,Unranked,Unranked,Unranked,Unranked,Branch Bocock (6-2),,,
virginia-tech,1909,Ind,6,1,0,0.857,0,0,0,0,11.87,-0.28,Unranked,Unranked,Unranked,Unranked,Unranked,Branch Bocock (6-1),,,
virginia-tech,1908,Ind,5,4,0,0.556,0,0,0,0,4.76,1.43,Unranked,Unranked,Unranked,Unranked,Unranked,R.M. Brown (5-4),,,
virginia-tech,1907,Ind,7,2,0,0.778,0,0,0,0,7.3,-4.92,Unranked,Unranked,Unranked,Unranked,Unranked,C.R. Williams (7-2),,,
virginia-tech,1906,Ind,5,2,2,0.667,0,0,0,0,1.63,-4.37,Unranked,Unranked,Unranked,Unranked,Unranked,C.P. Miles (5-2-2),,,
virginia-tech,1905,Ind,9,1,0,0.9,0,0,0,0,11.92,-4.18,Unranked,Unranked,Unranked,Unranked,Unranked,C.P. Miles (9-1),,,
virginia-tech,1904,Ind,5,3,0,0.625,0,0,0,0,10.89,1.26,Unranked,Unranked,Unranked,Unranked,Unranked,John O'Connor (5-3),,,
virginia-tech,1903,Ind,5,1,0,0.833,0,0,0,0,8.59,-4.74,Unranked,Unranked,Unranked,Unranked,Unranked,C.A. Lueder (5-1),,,
virginia-tech,1902,Ind,3,2,1,0.583,0,0,0,0,5.19,-1.65,Unranked,Unranked,Unranked,Unranked,Unranked,R.R. Brown (3-2-1),,,
wabash,1905,Ind,4,5,0,0.444,0,0,0,0,5.05,3.5,Unranked,Unranked,Unranked,Unranked,Unranked,Francis Cayou (4-5),,,
wabash,1904,Ind,4,4,0,0.5,0,0,0,0,4.05,0.05,Unranked,Unranked,Unranked,Unranked,Unranked,Francis Cayou (4-4),,,
wake-forest,2023,ACC,4,8,0,0.333,1,7,0,0.125,-3.32,2.51,Unranked,Unranked,Unranked,Unranked,Unranked,Dave Clawson (4-8),,,
wake-forest,2022,ACC,8,5,0,0.615,3,5,0,0.375,8.98,3.21,22,10,Unranked,21,Unranked,Dave Clawson (8-5),Union Home Mortgage Gasparilla Bowl,Win,
wake-forest,2021,ACC,11,3,0,0.786,7,1,0,0.875,11.28,0.99,Unranked,10,15,9,17,Dave Clawson (11-3),Gator Bowl,Win,
wake-forest,2020,ACC,4,5,0,0.444,3,4,0,0.429,-0.33,0.12,Unranked,Unranked,Unranked,Unranked,Unranked,Dave Clawson (4-5),Duke's Mayo Bowl,Loss,
wake-forest,2019,ACC,8,5,0,0.615,4,4,0,0.5,3.23,0,Unranked,19,Unranked,19,Unranked,Dave Clawson (8-5),Pinstripe Bowl,Loss,
wake-forest,2018,ACC,7,6,0,0.538,3,5,0,0.375,2.41,2.41,Unranked,Unranked,Unranked,Unranked,Unranked,Dave Clawson (7-6),Birmingham Bowl,Win,
wake-forest,2017,ACC,8,5,0,0.615,4,4,0,0.5,11.42,6.03,Unranked,Unranked,Unranked,Unranked,Unranked,Dave Clawson (8-5),Belk Bowl,Win,
wake-forest,2016,ACC,7,6,0,0.538,3,5,0,0.375,0.73,1.8,Unranked,Unranked,Unranked,Unranked,Unranked,Dave Clawson (7-6),Military Bowl,Win,
wake-forest,2015,ACC,3,9,0,0.25,1,7,0,0.125,-3.7,3.55,Unranked,Unranked,Unranked,Unranked,Unranked,Dave Clawson (3-9),,,
wake-forest,2014,ACC,3,9,0,0.25,1,7,0,0.125,-7.64,1.61,Unranked,Unranked,Unranked,Unranked,Unranked,Dave Clawson (3-9),,,
wake-forest,2013,ACC,4,8,0,0.333,2,6,0,0.25,0,2.17,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Grobe (4-8),,,
wake-forest,2012,ACC,5,7,0,0.417,3,5,0,0.375,-6.2,1.05,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Grobe (5-7),,,
wake-forest,2011,ACC,6,7,0,0.462,5,3,0,0.625,-0.66,1.11,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Grobe (6-7),Music City Bowl,Loss,
wake-forest,2010,ACC,3,9,0,0.25,1,7,0,0.125,-5.07,4.26,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Grobe (3-9),,,
wake-forest,2009,ACC,5,7,0,0.417,3,5,0,0.375,1.85,2.94,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Grobe (5-7),,,
wake-forest,2008,ACC,8,5,0,0.615,4,4,0,0.5,7.45,4.68,23,16,Unranked,Unranked,Unranked,Jim Grobe (8-5),EagleBank Bowl,Win,
wake-forest,2007,ACC,9,4,0,0.692,5,3,0,0.625,7.07,1.22,Unranked,21,Unranked,Unranked,Unranked,Jim Grobe (9-4),Meineke Car Care Bowl,Win,
wake-forest,2006,ACC,11,3,0,0.786,6,2,0,0.75,7.95,1.1,Unranked,14,18,Unranked,Unranked,Jim Grobe (11-3),Orange Bowl,Loss,
wake-forest,2005,ACC,4,7,0,0.364,3,5,0,0.375,0.21,5.03,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Grobe (4-7),,,
wake-forest,2004,ACC,4,7,0,0.364,1,7,0,0.125,1.58,2.85,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Grobe (4-7),,,
wake-forest,2003,ACC,5,7,0,0.417,3,5,0,0.375,4.19,5.28,Unranked,20,Unranked,Unranked,Unranked,Jim Grobe (5-7),,,
wake-forest,2002,ACC,7,6,0,0.538,3,5,0,0.375,4.81,2.89,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Grobe (7-6),Seattle Bowl,Win,
wake-forest,2001,ACC,6,5,0,0.545,3,5,0,0.375,0.24,0.87,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Grobe (6-5),,,
wake-forest,2000,ACC,2,9,0,0.182,1,7,0,0.125,-12.27,0.09,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Caldwell (2-9),,,
wake-forest,1999,ACC,7,5,0,0.583,3,5,0,0.375,4.37,0.96,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Caldwell (7-5),Aloha Classic,Win,
wake-forest,1998,ACC,3,8,0,0.273,2,6,0,0.25,-6.45,1.37,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Caldwell (3-8),,,
wake-forest,1997,ACC,5,6,0,0.455,3,5,0,0.375,1.25,3.15,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Caldwell (5-6),,,
wake-forest,1996,ACC,3,8,0,0.273,1,7,0,0.125,-10.72,2.47,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Caldwell (3-8),,,
wake-forest,1995,ACC,1,10,0,0.091,0,8,0,0,-14.23,-1.23,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Caldwell (1-10),,,
wake-forest,1994,ACC,3,8,0,0.273,1,7,0,0.125,-13.2,1.35,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Caldwell (3-8),,,
wake-forest,1993,ACC,2,9,0,0.182,1,7,0,0.125,-7.73,0.63,Unranked,Unranked,Unranked,Unranked,Unranked,Jim Caldwell (2-9),,,
wake-forest,1992,ACC,8,4,0,0.667,4,4,0,0.5,3.46,2.21,Unranked,25,25,Unranked,Unranked,Bill Dooley (8-4),Independence Bowl,Win,
wake-forest,1991,ACC,3,8,0,0.273,1,6,0,0.143,-10.78,-2.41,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (3-8),,,
wake-forest,1990,ACC,3,8,0,0.273,0,7,0,0,-5.1,2.62,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (3-8),,,
wake-forest,1989,ACC,2,8,1,0.227,1,6,0,0.143,-8.52,1.39,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (2-8-1),,,
wake-forest,1988,ACC,6,4,1,0.591,4,3,0,0.571,3.01,-0.63,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (6-4-1),,,
wake-forest,1987,ACC,7,4,0,0.636,4,3,0,0.571,2.49,-0.14,Unranked,Unranked,Unranked,Unranked,Unranked,Bill Dooley (7-4),,,
wake-forest,1986,ACC,5,6,0,0.455,2,5,0,0.286,-0.76,-1.4,Unranked,Unranked,Unranked,Unranked,Unranked,Al Groh (5-6),,,
wake-forest,1985,ACC,4,7,0,0.364,1,6,0,0.143,-2.97,1.21,Unranked,Unranked,Unranked,Unranked,Unranked,Al Groh (4-7),,,
wake-forest,1984,ACC,6,5,0,0.545,3,4,0,0.429,-2.28,0.18,Unranked,Unranked,Unranked,Unranked,Unranked,Al Groh (6-5),,,
wake-forest,1983,ACC,4,7,0,0.364,1,6,0,0.143,-2.2,0.62,Unranked,Unranked,Unranked,Unranked,Unranked,Al Groh (4-7),,,
wake-forest,1982,ACC,3,8,0,0.273,0,6,0,0,-6.16,3.02,Unranked,Unranked,Unranked,Unranked,Unranked,Al Groh (3-8),,,
wake-forest,1981,ACC,4,7,0,0.364,1,5,0,0.167,-2.45,5.56,Unranked,Unranked,Unranked,Unranked,Unranked,Al Groh (4-7),,,
wake-forest,1980,ACC,5,6,0,0.455,2,4,0,0.333,5.89,3.98,Unranked,Unranked,Unranked,Unranked,Unranked,John Mackovic (5-6),,,
wake-forest,1979,ACC,8,4,0,0.667,3,2,0,0.6,7.13,8.71,Unranked,14,Unranked,Unranked,Unranked,John Mackovic (8-4),Tangerine Bowl,Loss,
wake-forest,1978,ACC,1,10,0,0.091,1,5,0,0.167,-6.1,7.09,Unranked,Unranked,Unranked,Unranked,Unranked,John Mackovic (1-10),,,
wake-forest,1977,ACC,1,10,0,0.091,0,6,0,0,-9.64,4.63,Unranked,Unranked,Unranked,Unranked,Unranked,Chuck Mills (1-10),,,
wake-forest,1976,ACC,5,6,0,0.455,3,3,0,0.5,3.61,6.07,Unranked,Unranked,Unranked,Unranked,Unranked,Chuck Mills (5-6),,,
wake-forest,1975,ACC,3,8,0,0.273,3,3,0,0.5,-5.37,0.72,Unranked,Unranked,Unranked,Unranked,Unranked,Chuck Mills (3-8),,,
wake-forest,1974,ACC,1,10,0,0.091,0,6,0,0,-8.58,7.15,Unranked,Unranked,Unranked,Unranked,Unranked,Chuck Mills (1-10),,,
wake-forest,1973,ACC,1,9,1,0.136,0,5,1,0.083,-12.71,2.83,Unranked,Unranked,Unranked,Unranked,Unranked,Chuck Mills (1-9-1),,,
wake-forest,1972,ACC,2,9,0,0.182,1,5,0,0.167,-12.23,4.22,Unranked,Unranked,Unranked,Unranked,Unranked,Tom Harper (2-9),,,
wake-forest,1971,ACC,6,5,0,0.545,2,3,0,0.4,-0.75,-3.3,Unranked,Unranked,Unranked,Unranked,Unranked,Cal Stoll (6-5),,,
wake-forest,1970,ACC,6,5,0,0.545,5,1,0,0.833,3.64,5.45,Unranked,Unranked,Unranked,Unranked,Unranked,Cal Stoll (6-5),,,
wake-forest,1969,ACC,3,7,0,0.3,2,5,0,0.286,-11.43,-2.13,Unranked,Unranked,Unranked,Unranked,Unranked,Cal Stoll (3-7),,,
wake-forest,1968,ACC,2,7,1,0.25,2,3,1,0.417,2.37,5.67,Unranked,Unranked,Unranked,Unranked,Unranked,William Tate (2-7-1),,,
wake-forest,1967,ACC,4,6,0,0.4,3,4,0,0.429,-2.31,3.49,Unranked,Unranked,Unranked,Unranked,Unranked,William Tate (4-6),,,
wake-forest,1966,ACC,3,7,0,0.3,2,4,0,0.333,-3.72,2.98,Unranked,Unranked,Unranked,Unranked,Unranked,William Tate (3-7),,,
wake-forest,1965,ACC,3,7,0,0.3,1,5,0,0.167,-4.78,3.92,Unranked,Unranked,Unranked,Unranked,Unranked,William Tate (3-7),,,
wake-forest,1964,ACC,5,5,0,0.5,4,3,0,0.571,-0.44,0.26,Unranked,Unranked,Unranked,Unranked,Unranked,William Tate (5-5),,,
wake-forest,1963,ACC,1,9,0,0.1,1,5,0,0.167,-16.13,3.07,Unranked,Unranked,Unranked,Unranked,Unranked,Billy Hildebrand (1-9),,,
wake-forest,1962,ACC,0,10,0,0,0,7,0,0,-16.94,1.46,Unranked,Unranked,Unranked,Unranked,Unranked,Billy Hildebrand (0-10),,,
wake-forest,1961,ACC,4,6,0,0.4,3,4,0,0.429,-0.16,4.74,Unranked,Unranked,Unranked,Unranked,Unranked,Billy Hildebrand (4-6),,,
wake-forest,1960,ACC,2,8,0,0.2,2,5,0,0.286,-12.21,-2.41,Unranked,Unranked,Unranked,Unranked,Unranked,Billy Hildebrand (2-8),,,
wake-forest,1959,ACC,6,4,0,0.6,4,3,0,0.571,3.08,-1.12,Unranked,Unranked,Unranked,Unranked,Unranked,Paul Amen (6-4),,,
wake-forest,1958,ACC,3,7,0,0.3,2,4,0,0.333,-4.21,1.49,Unranked,Unranked,Unranked,Unranked,Unranked,Paul Amen (3-7),,,
wake-forest,1957,ACC,0,10,0,0,0,7,0,0,-7.89,7.31,Unranked,Unranked,Unranked,Unranked,Unranked,Paul Amen (0-10),,,
wake-forest,1956,ACC,2,5,3,0.35,1,5,1,0.214,-1.89,1.21,Unranked,Unranked,Unranked,Unranked,Unranked,Paul Amen (2-5-3),,,
wake-forest,1955,ACC,5,4,1,0.55,3,3,1,0.5,0.5,0.5,Unranked,Unranked,Unranked,Unranked,Unranked,Tom Rogers (5-4-1),,,
wake-forest,1954,ACC,2,7,1,0.25,1,4,1,0.25,-1.06,2.84,Unranked,Unranked,Unranked,Unranked,Unranked,Tom Rogers (2-7-1),,,
wake-forest,1953,ACC,3,6,1,0.35,2,3,0,0.4,-9.47,-4.67,Unranked,Unranked,Unranked,Unranked,Unranked,Tom Rogers (3-6-1),,,
wake-forest,1952,Southern,5,4,1,0.55,5,1,0,0.833,2.4,-0.11,Unranked,Unranked,Unranked,Unranked,Unranked,Tom Rogers (5-4-1),,,
